DetID,PEDESTAL_ADC,PEDESTAL_RMS_ADC
0x18800c09,80.859,2.396
0x18800c0a,106.121,2.243
0x18800c0b,57.434,3.07
0x18880d03,73.781,2.182
0x18880d02,116.341,2.509
0x18880d01,112.322,2.161
0x18880d00,94.287,2.067
0x18800d03,145.166,6.12
0x18800d02,76.811,2.4
0x18800d01,57.579,3.072
0x18800d00,63.707,2.474
0x18880d07,148.996,24.605
0x18880d06,141.267,16.799
0x18880d05,109.803,3.607
0x18880d04,128.751,2.536
0x18800d07,103.501,3.422
0x18800d06,95.084,3.56
0x18800d05,119.792,3.331
0x18800d04,131.392,1.979
0x18880d0b,132.043,2.982
0x18880d0a,175.529,35.309
0x18880d09,140.632,27.143
0x18880d08,145.757,28.138
0x18800d0b,141.578,26.073
0x18800d0a,138.312,2.906
0x18800d09,165.936,21.591
0x18800d08,146.735,28.123
0x18880e00,140.501,24.015
0x18880e01,139.183,14.35
0x18880e02,104.85,4.181
0x18880e03,123.776,3.658
0x18800e00,126.315,3.213
0x18800e01,116.249,3.857
0x18800e02,166.753,11.21
0x18800e03,140.427,20.81
0x18880e04,140.817,12.426
0x18880e05,85.178,2.472
0x18880e06,120.084,3.476
0x18880e07,128.954,2.144
0x18800e04,116.514,3.954
0x18800e05,147.762,26.994
0x18800e06,153.946,23.076
0x18800e07,147.685,25.368
0x18880e08,127.1,2.109
0x18880e09,110.89,2.061
0x18880e0a,76.955,2.062
0x18880e0b,103.805,2.195
0x18800e08,94.268,1.795
0x18800e09,58.364,2.231
0x18800e0a,61.092,1.925
0x18800e0b,105.28,2.148
0x18880f03,104.715,2.278
0x18880f02,71.606,2.234
0x18880f01,78.126,1.911
0x18880f00,63.01,4.254
0x18800f03,90.664,2.19
0x18800f02,114.447,2.367
0x18800f01,101.617,2.205
0x18800f00,99.219,2.397
0x18880f07,112.408,2.15
0x18880f06,105.435,3.277
0x18880f05,80.135,2.203
0x18880f04,101.792,2.244
0x18800f07,47.921,1.995
0x18800f06,132.593,2.269
0x18800f05,99.755,2.314
0x18800f04,78.679,2.035
0x18880f0b,108.491,2.146
0x18880f0a,86.426,2.178
0x18880f09,107.813,2.251
0x18880f08,87.058,2.343
0x18800f0b,100.118,2.487
0x18800f0a,106.575,2.173
0x18800f09,73.749,1.961
0x18800f08,100.559,2.371
0x18881000,123.999,2.389
0x18881001,157.931,5.757
0x18881002,149.919,7.039
0x18881003,154.934,7.586
0x18801000,156.726,5.986
0x18801001,133.488,2.052
0x18801002,173.973,6.378
0x18801003,154.385,6.546
0x18881004,161.626,5.137
0x18881005,143.972,6.895
0x18881006,156.998,8.725
0x18881007,133.757,2.037
0x18801004,154.448,8.852
0x18801005,112.663,2.078
0x18801006,151.325,2.896
0x18801007,147.426,9.045
0x18881008,127.369,2.02
0x18881009,140.477,3.768
0x1888100a,107.576,2.213
0x1888100b,148.662,9.275
0x18801008,156.294,8.496
0x18801009,113.923,2.387
0x1880100a,144.657,7.267
0x1880100b,165.259,3.992
0x18881103,126.824,2.065
0x18881102,164.502,3.333
0x18881101,152.493,8.069
0x18881100,111.842,2.048
0x18801103,144.536,7.162
0x18801102,189.25,10.105
0x18801101,172.226,7.416
0x18801100,160.334,5.647
0x18881107,,
0x18881106,,
0x18881105,,
0x18881104,,
0x18801107,,
0x18801106,,
0x18801105,,
0x18801104,,
0x1888110b,,
0x1888110a,,
0x18881109,,
0x18881108,,
0x1880110b,,
0x1880110a,,
0x18801109,,
0x18801108,,
0x18881200,,
0x18881201,,
0x18881202,,
0x18881203,,
0x18801200,82.328,2.271
0x18801201,,
0x18801202,,
0x18801203,,
0x18881204,,
0x18881205,,
0x18881206,,
0x18881207,,
0x18801204,,
0x18801205,,
0x18801206,,
0x18801207,,
0x18881208,,
0x18881209,,
0x1888120a,,
0x1888120b,,
0x18801208,,
0x18801209,,
0x1880120a,,
0x1880120b,,
0x18881303,,
0x18881302,,
0x18881301,85.0,1.0
0x18881300,,
0x18801303,,
0x18801302,,
0x18801301,,
0x18801300,,
0x18881307,,
0x18881306,,
0x18881305,,
0x18881304,,
0x18801307,111.046,1.716
0x18801306,,
0x18801305,,
0x18801304,,
0x1888130b,,
0x1888130a,,
0x18881309,,
0x18881308,,
0x1880130b,,
0x1880130a,,
0x18801309,,
0x18801308,,
